Sentiment,Tweet,Cleantweet
0,"Nyetel metro tv mata najwa debat kemaren Bikin kesel masalah rumah, coba cek skrg msh ada ga itu rumah di webnya",nyetel metro tv mata najwa debat kemarin bikin kesel masalah rumah coba cek sekarang masih ada tidak itu rumah di webnya
0,"waktu awal sandi muncul sbg cawagub di metro tv dlm acara mata najwa, pak sandi sdh berbohong....",waktu awal sandi muncul sebagai cawagub di metro tv dalam acara mata najwa pak sandi sudah berbohong
0,Ini Kesaksian Mengejutkan Pendukung Anies Yang Merasa Tertipu Di Acara Mata Najwa. MENIPU @Metro_TV @MataNajwa,ini kesaksian mengejutkan pendukung anies yang merasa tertipu di acara mata najwa menipu _tv
0,"#MataNajwaDebatJakarta  Di kandang Ahok, Metro TV, dan mata Najwa  Mereka bagaikan sampah yg berserakan Anies pilihanku  Pasti",di kandang ahok metro tv dan mata najwa mereka bagaikan sampah yang berserakan anies pilihanku pasti
0,Katanya boikot MetroTV tp kok ngintip Mata Najwa,katanya boikot metrotv tapi kok ngintip mata najwa
0,"Malas lihat Anies, bawa sial aja ini orang, lebih baik lihat Ahok aja di Mata Najwa",malas lihat anies bawa sial saja ini orang lebih baik lihat ahok saja di mata najwa
0,Nonton Mata Najwa @Metro_TV gw liat Anies ngomong bikin ngantuk #anaktangsel,nonton mata najwa _tv saya lihat anies bicara bikin ngantuk
0,mata najwa  selalu menuduh menjelekan lawan memfonis lawan,mata najwa selalu menuduh menjelekan lawan memfonis lawan
0,"Liat Mata Najwa @Metro_TV males, diskusi @basuki_btp sama @aniesbaswedan ga imbang.. salah satunya jualan mimpi",lihat mata najwa _tv malas diskusi _btp sama tidak imbang salah satunya jualan mimpi
0,kayaknya mata Najwa mengadu domba kedua cagub di putaran 2 Pilkada DKI nih...,kayaknya mata najwa mengadu domba kedua cagub di putaran 2 pemilihan kepala daerah dki ini
0,"gak mungkin saya di penjara, saksinya aja palsu kok. Kata pak Ahok  #TerbuktiTeruji #MataNajwaMetroTv",tidak mungkin saya di penjara saksinya saja palsu kok kata pak ahok
0,"pak anis pak anis, rekaman 2 thn lalu msh disimpan loh sm metrotv  gak malu ya nelen ludah sendri? #MataNajwaMetroTv",pak anis pak anis rekaman 2 tahun lalu masih disimpan loh sama metrotv tidak malu iya nelen ludah sendri
0,Sebagus apapun sistem ketika yang menjalankan orang yg tidak baik. Maka jadilah sistem itu tidak baik pula #matanajwametrotv,sebagus apapun sistem ketika yang menjalankan orang yang tidak baik maka jadilah sistem itu tidak baik pula
0,"Ridwan Bae tai  Tampang aja udah ngeselin, ayo mbk nana bully trus si Bae,, #MataNajwaMETROTV",ridwan bae kotoran tampang saja sudah ngeselin ayo mbk nana bully terus si bae
0,Miris liat pengaturan skor di sepakbola indonesia  #matanajwametrotv,miris lihat pengaturan skor di sepakbola indonesia
0,"Dahulu pemuda berperang melawan penjajah, sekarang pemuda melawan kebiasaan buruk yang tak kunjung berubah #matanajwametrotv",dahulu pemuda berperang melawan penjajah sekarang pemuda melawan kebiasaan buruk yang tidak kunjung berubah
0,Pasrah pak ? Haha TAI #MataNajwaMetroTV #SepakBolaMilikSiapa?,pasrah pak tertawa kotoran
0,"lo bilang kita2 ga punya kerjan ya, @radityadika #MataNajwaMetroTv",kamu bilang kita2 tidak punya kerjan iya
0,PSSI tempat pelacur diri sudah tak punya hati nurani! memalukan @MataNajwaMetroTV,pssi tempat pelacur diri sudah tidak punya hati nurani memalukan
0,#MataNajwaMetroTV jembatan comal masih blm jadi... akibatya padat merayap...,jembatan comal masih belum jadi akibatya padat merayap
0,Bagaimana penegak MELANGGAR hukum? Kita TIDAK membayar SERAGAM mereka hanya untuk menegakkan HUKUM RIMBA @MataNajwa #MataNajwaMetroTv,bagaimana penegak melanggar hukum kita tidak membayar seragam mereka hanya untuk menegakkan hukum rimba
0,Pak wapresnya diketawain mulu ( bajusama staff hotel & celana robek ) @boediono  #matanajwametrotv,pak wapresnya diketawain melulu bajusama staff hotel celana robek
0,RT @PutryVanVan: pemimpin itu mendongrak keadaan bukan mengokohkan materi #Matanajwametrotv,pemimpin itu mendongrak keadaan bukan mengokohkan materi
0,"Tdk cukup dg menonton saja, km harus masuk kedalamnya untuk melakukan perubahan Ahok MataNajwaMetroTV",tidak cukup dengan menonton saja kamu harus masuk kedalamnya untuk melakukan perubahan ahok matanajwametrotv
0,lembaga negara di indonesia bobrok semua...  #matanajwametrotv,lembaga negara di indonesia bobrok semua
0,Org2 tolol. Dibilang DI DUGA dia udh mencak2. Yakin bgt jd tersangka #MataNajwaMetroTV,orang-orang sangat bodoh dibilang di duga dia sudah mencak2 yakin banget jadi tersangka
0,ini apa banget deh gw paling kesel klo orang2 pada debat pake emosi gini @matanajwametrotv,ini apa sangat deh saya paling kesel kalau orang2 pada debat pakai emosi begini
0,Orang miskin semakin miskin klo sekolah melakukan pungutan liar terus,orang miskin semakin miskin kalau sekolah melakukan pungutan liar terus
0,"ga boLeh emosi, cepat tua, nonton #matanajwametrotv ,lihat bapak #hotmansutapea tiba2 ikut emosi bicara",tidak boleh emosi cepat tua nonton lihat bapak tiba2 ikut emosi bicara
0,"dr penampilan saja kyk preman taunya bkin kisruh, perusak #matanajwametrotv",dari penampilan saja seperti preman taunya bkin kisruh perusak
0,"Jawab aja ga usah berbelit-belit. Muter2 ga jelas, Buang2 waktu. ga mutu #matanajwametroTV",jawab saja tidak perlu berbelitbelit muter2 tidak jelas buang2 waktu tidak mutu
1,<USER_MENTION> #BOIKOT_<PROVIDER_NAME> Gunakan Produk Bangsa Sendiri <PROVIDER_NAME>,user_mention _provider_name gunakan produk bangsa sendiri provider_name
1,"Saktinya balik lagi, alhamdulillah :v <PROVIDER_NAME>",saktinya balik lagi alhamdulillah v provider_name
0,Selamat pagi <PROVIDER_NAME>  bisa bantu kenapa di dalam kamar sinyal 4G hilang yang 1 lagi panggilan darurat saja  <URL>,selamat pagi provider_name bisa bantu kenapa di dalam kamar sinyal 4g hilang yang 1 lagi panggilan darurat saja url
0,Dear <PROVIDER_NAME> akhir2 ini jaringan data lemot banget padahal H+ !!!!,dear provider_name akhir2 ini jaringan data lambat sangat padahal h
0,Selamat malam PENDUSTA <PROVIDER_NAME> ,selamat malam pendusta provider_name
0,Untuk penembakan paket dari <PRODUCT_NAME> masih gangguan ya <PROVIDER_NAME>,untuk penembakan paket dari product_name masih gangguan iya provider_name
1,"<PROVIDER_NAME>  aku pakai <PROVIDER_NAME>, paket <PRODUCT_NAME> nya udah off tapi gantinya ada paket <PRODUCT_NAME> yg bisa gratisan youtube, senang banget <PROVIDER_NAME>",provider_name aku pakai provider_name paket product_name nya sudah off tapi gantinya ada paket product_name yang bisa gratisan youtube senang sangat provider_name
0,RT <USER_MENTION>: <PROVIDER_NAME> tak ada lagi dalam kamus perhapean saya. #Boikot<PROVIDER_NAME> <URL>,user_mention provider_name tidak ada lagi dalam kamus perhapean saya provider_name url
0,keluhan gak ditanggapi. bikin emosi aja. pulsaku dicuri terus. soak deh. masa setiap hari pulsa berkurang 1500-2100 bisa 2-3*/hari,keluhan tidak ditanggapi bikin emosi saja pulsaku dicuri terus soak deh masa setiap hari pulsa berkurang 15002100 bisa 23hari
0,#Bilboard iklan <PROVIDER_NAME> kok ada pesan tersembunyi? #Boikot<PROVIDER_NAME> #Ramadhan <URL>,iklan provider_name kok ada pesan tersembunyi provider_name url
0,"<PROVIDER_NAME> mampus!!!!! bulan puasa, subuh2 mau sahur cek pulsa tersedot terus. dan sekarang sisa 30 ribu <PROVIDER_NAME> Tolong dibaca!!!",provider_name mampus bulan puasa subuh2 mau sahur cek pulsa tersedot terus dan sekarang sisa 30 ribu provider_name tolong dibaca
0,<USER_MENTION> Pernah coba pakai <PROVIDER_NAME> tapi parah koneksinya ,user_mention pernah coba pakai provider_name tapi parah koneksinya
0,"Setuju, <USER_MENTION> silahkan boikot saja pelanggan <PROVIDER_NAME> pendukung #HRS <URL>",setuju user_mention silahkan boikot saja pelanggan provider_name pendukung url
0,"Dibela belain daftarin kartu 4G tunggu sejam siang2 sambil puasa, sampai rumah sinyal 4Gnya gak ada, adanya di kota!, <PROVIDER_NAME>",dibela belain daftarin kartu 4g tunggu sejam siang2 sambil puasa sampai rumah sinyal 4gnya tidak ada adanya di kota provider_name
0,<PROVIDER_NAME> datanya kok sering hilang <PROVIDER_NAME>,provider_name datanya kok sering hilang provider_name
0,#internetlelet  <PROVIDER_NAME> ga sesuai iklan ,provider_name tidak sesuai iklan
1,<PROVIDER_NAME> <PROVIDER_NAME> kangen nih dapat kiriman pos marchandes nya <PROVIDER_NAME> langsung dari pak pos nya ,provider_name provider_name kangen ini dapat kiriman pos marchandes nya provider_name langsung dari pak pos nya
0,"yang katanya 150MBPS kecepatanya cuma 3kbps, kuota full. Ga bisa buka google? Udah bikin nguras uang dan baterai… <URL>",yang katanya 150mbps kecepatanya cuma 3kbps kuota full tidak bisa buka google sudah bikin nguras uang dan baterai url
0,kuota #internet <PROVIDER_NAME> masih banyak tapi koneksi internetnya LAMBAT BANGET! #<PRODUCT_NAME> <PROVIDER_NAME> #4G #lte… <URL>,kuota provider_name masih banyak tapi koneksi internetnya lambat sangat product_name provider_name url
0,Ampun... Sinyal 4G <PROVIDER_NAME> lemot seperti siput. Acara live streaming jadi terganggu. Mundur terus <PROVIDER_NAME>,ampun sinyal 4g provider_name lambat seperti siput acara live streaming jadi terganggu mundur terus provider_name
0,Jaringan <PROVIDER_NAME> di Nabire bagus? Itu hanya berita HOAX #HOAX <PROVIDER_NAME>,jaringan provider_name di nabire bagus itu hanya berita isu bohong provider_name
0,Makin jelek jaringan di takalar <PROVIDER_NAME>,makin jelek jaringan di takalar provider_name
1,Jadi stabil disini. <PROVIDER_NAME> <URL>,jadi stabil disini provider_name url
1,#CUG <PROVIDER_NAME> #Community Sangat Cocok Buat Komunikasi Antar :. - Keluarga. - Rekan Bisnis / Kerja. - Sekolah / Kampus. - Hubungan Jarak.,provider_name sangat cocok buat komunikasi antar keluarga rekan bisnis kerja sekolah kampus hubungan jarak
0,<PROVIDER_NAME> <PROVIDER_NAME> ini kualitas provider <PROVIDER_NAME> gangguan trouble mahal berhari2 #useless4g <URL>,provider_name provider_name ini kualitas provider provider_name gangguan masalah mahal berhari2 url
0,<PROVIDER_NAME> <PRODUCT_NAME> sinyalnya tai...,provider_name product_name sinyalnya kotoran
0,Jaringan internet <PROVIDER_NAME> di sumba timur parah....,jaringan internet provider_name di sumba timur parah
0,"Dengan ajaib kuota hilang, usage diberikan bahkan bukti penggunaan tidak melebihi batas. <URL>",dengan ajaib kuota hilang usage diberikan bahkan bukti penggunaan tidak melebihi batas url
0,"Bertahun tahun pakai <PROVIDER_NAME>. Masa aktif sampai 2018 karena seringnya ""bayar"" untuk dapat pelayanan yang memuaskan",bertahun tahun pakai provider_name masa aktif sampai 2018 karena seringnya bayar untuk dapat pelayanan yang memuaskan
0,cepat banget data <PROVIDER_NAME> habis <URL>,cepat sangat data provider_name habis url
0,<USER_MENTION>: Apa gak kurang tolol namanya. <PROVIDER_NAME> provider gak ada urusan sama semua Chat App! ,user_mention apa tidak kurang sangat bodoh namanya provider_name provider tidak ada urusan sama semua chat aplikasi
0,"mungkin <PROVIDER_NAME> benar, berarti tinggal #whatsappNotSave <URL>",mungkin provider_name benar berarti tinggal url
1,"Hore,,, Akhirnya ada sinyal 4G <PROVIDER_NAME> di Sambu",hore akhirnya ada sinyal 4g provider_name di sambu
1,Alhamdulilah dikunjungi para vendor mitra <PROVIDER_NAME> ke #klinikKUMSda… <URL>,alhamdulilah dikunjungi para vendor mitra provider_name ke url
0,Terlambat ikut <PRODUCT_NAME>... Jelaslah jaringan <PROVIDER_NAME> lemot...,terlambat ikut product_name jelaslah jaringan provider_name lambat
0,"<PROVIDER_NAME> tega, Menyampaikan pesan kok suka telat,, bikin #BAPER",provider_name tega menyampaikan pesan kok suka terlambat bikin
0,Jaringan 4G kecepatan 2G <PROVIDER_NAME>,jaringan 4g kecepatan 2g provider_name
0,Paket extra combo kok lemot ya <PROVIDER_NAME>,paket extra combo kok lambat iya provider_name
0,Kenapa! Masa buka Facebook aja gak bisa <PROVIDER_NAME>,kenapa masa buka facebook saja tidak bisa provider_name
0,"Rugi isi kuota <PROVIDER_NAME> jaringannya busuk banget, dirugikan ..",rugi isi kuota provider_name jaringannya busuk sangat dirugikan
0,solidaritas perlu.. tapi perasaan lebih penting lagi dari solidaritas.  ngomong dong <PROVIDER_NAME>,solidaritas perlu tapi perasaan lebih penting lagi dari solidaritas bicara dong provider_name
1,<PROVIDER_NAME> 1berbagi tanpa kuota 2 berbagai kapan saja <PROVIDER_NAME> bagi berkah <USER_MENTION>,provider_name 1berbagi tanpa kuota 2 berbagai kapan saja provider_name bagi berkah user_mention
1,"<PROVIDER_NAME> bagi berkah 1video ngabuburit dengan anak, video sahur bersama keluarga, video pakai baju koko baru, <USER_MENTION>",provider_name bagi berkah 1video menunggu berbuka puasa dengan anak video sahur bersama keluarga video pakai baju koko baru user_mention
0,Koneksi <PROVIDER_NAME> di daerah #sawojajar kota #malang seminggu ini lemot parah ? lagi gangguan kah? <PROVIDER_NAME>Care <PROVIDER_NAME>,koneksi provider_name di daerah kota seminggu ini lambat parah lagi gangguan kah provider_namecare provider_name
1,"Saya pakai <PROVIDER_NAME>, meski <PROVIDER_NAME> lebih greget dalam hal network and speed, setidaknya <PROVIDER_NAME> lebih irit buat anak kere seperti saya.",saya pakai provider_name meski provider_name lebih greget dalam hal network dan speed setidaknya provider_name lebih hemat buat anak tidak punya uang seperti saya
1,#Boikot <PROVIDER_NAME> harusnya #boikot<PROVIDER_NAME> kartu mahal!. lebih bagus juga <PROVIDER_NAME>,provider_name harusnya provider_name kartu mahal lebih bagus juga provider_name
1,<PROVIDER_NAME> <PROVIDER_NAME> Berbagi berkah,provider_name provider_name berbagi berkah
0,Baru isi kuota ... tapi baru 2 menit langsung habis kacau. <PROVIDER_NAME> <URL>,baru isi kuota tapi baru 2 menit langsung habis kacau provider_name url
0,Sinyalmu jelek banget sih akhir akhir ini <PROVIDER_NAME>,sinyalmu jelek sangat sih akhir akhir ini provider_name
0,#Boikot<PROVIDER_NAME> Pergerakan masif PKI dan antek2nya melalui iklan <PROVIDER_NAME>. Mari hancurkan PKI melalui #Boikot<PROVIDER_NAME>,provider_name pergerakan masif pki dan antek2nya melalui iklan provider_name mari hancurkan pki melalui provider_name
1,Alhamdulillah masih #setia dengan <PROVIDER_NAME>.. jangan menari di tabuhan gendang orang lain.. selamat isya dan tarawih... ,alhamdulillah masih dengan provider_name jangan menari di tabuhan gendang orang lain selamat isya dan tarawih
0,"Aku kira diganti pulsaku. udah komplain sana sini, kok cuma php, <PROVIDER_NAME>",aku kira diganti pulsaku sudah komplain sana sini kok cuma php provider_name
0,Sinyalmu kenapa <PROVIDER_NAME>,sinyalmu kenapa provider_name
0,<PROVIDER_NAME> musuh Ulama #Boikot<PROVIDER_NAME> <URL>,provider_name musuh ulama provider_name url
0,RT <USER_MENTION>: sudah lama gak pakai <PROVIDER_NAME>,user_mention sudah lama tidak pakai provider_name
0,Saya gak benci tapi kelakuan <USER_MENTION> yang bikin #Boikot<PROVIDER_NAME>  Pendukung #PKI coba kamu lihat iklan <PROVIDER_NAME> ada gambar palu arit,saya tidak benci tapi kelakuan user_mention yang bikin provider_name pendukung coba kamu lihat iklan provider_name ada gambar palu arit
0,RT <USER_MENTION>: <USER_MENTION> HT Nya #PuasPake<PROVIDER_NAME> Noh. aku pakek <PROVIDER_NAME> Gimana thu..…,user_mention user_mention ht nya provider_name noh aku pakai provider_name bagaimana thu
0,"<PROVIDER_NAME> bisa gak sih kuota 4G digabung saja sama 3G, sayang gak terpakai mubazir... Mubazir itu temennya setan lho!! <PROVIDER_NAME> ",provider_name bisa tidak sih kuota 4g digabung saja sama 3g sayang tidak terpakai mubazir mubazir itu temennya setan loh provider_name
1,"Rejeki pejet2.., semoga ke depan dapat samsung J5..#<PRODUCT_NAME> <PROVIDER_NAME> Medan, Indonesia <URL>",rezeki pejet2 semoga ke depan dapat samsung j5product_name provider_name medan indonesia url
1,Asik juga kencang begini ? <PROVIDER_NAME> <URL>,asik juga kencang begini provider_name url
0,Buat apa beli paket 4G jika jaringan internetnya masih Edge <PROVIDER_NAME> <PROVIDER_NAME>,buat apa beli paket 4g jika jaringan internetnya masih edge provider_name provider_name
0,Bagaimana ini <PROVIDER_NAME> 4G tapi lemot,bagaimana ini provider_name 4g tapi lambat
0,Nelepon ke sesama <PROVIDER_NAME> pulsa 20.000 cuma cukup buat 23 menit? <PROVIDER_NAME> BANGSAT..............<PROVIDER_NAME>…<URL>,nelepon ke sesama provider_name pulsa 20000 cuma cukup buat 23 menit provider_name bangsatprovider_nameurl
0,Signal 4G <PROVIDER_NAME> bekasi kenapa? Gak bisa internetan sama sekali dari tadi subuh,signal 4g provider_name bekasi kenapa tidak bisa internetan sama sekali dari tadi subuh
0,<PROVIDER_NAME> tarif Internet Super Kuota naik lagi. Negara lain internet makin murah kok <PROVIDER_NAME> makin mahal? ,provider_name tarif internet super kuota naik lagi negara lain internet makin murah kok provider_name makin mahal
0,JARINGAN <PROVIDER_NAME> tidak ada SINYAL untuk wilayah Sindangkasih - ciamis <PROVIDER_NAME> ,jaringan provider_name tidak ada sinyal untuk wilayah sindangkasih ciamis provider_name
1,<PROVIDER_NAME> terimakasih <PROVIDER_NAME> akhirnya menang pointastic deal dari <PROVIDER_NAME> #PointasticDeal <PROVIDER_NAME> <URL>,provider_name terimakasih provider_name akhirnya menang pointastic deal dari provider_name provider_name url
0,"<PROVIDER_NAME> kalo bukan karena nomer sudah lama, pasti sudah dibuang saja dari dulu. <PROVIDER_NAME>",provider_name kalau bukan karena nomer sudah lama pasti sudah dibuang saja dari dulu provider_name
0,<PROVIDER_NAME> jadi yang dizalimi bukan cuma saya ya? <PROVIDER_NAME> <URL>,provider_name jadi yang dizalimi bukan cuma saya iya provider_name url
